review_score,full_text
0.5,problema americanas sobre jogo falar simplesmente perfeito mas relacao entrega ai ponto negativo tratando pre venda acho total desrespeito consumidores efetuarem compra antes lancamento receber produto quase dias pre venda aqui china todos amigos compraram outras empresas detalhe midia fisica jogando faz tempo decepcionado americanas pretendo comprar nada aqui espero fato melhorem servicos entrega pois direct da
0.0,produto aparentemente tirando marca cola veio ima efeito esperando vezes fico duvida original
0.5,produto atende necessidades bem fraquinho produto chines sempre assim usando mas produto qualidade fizer pressao sobre fazer massagem usa tem ter cuidado queimara ter forca suficiente diante peso elevado panturrilha pesada melhor nada fiquei chateado fato pagarmos frete receber casa avisado precisamos buscar correio enfrentar fila deslocar ete centro entrega produto chegou prazo
1.0,produto atende expectativas produto bom entrega rapida satisfeito recomendo
1.0,produto atendeu expectativas gostei produto logistica excelente produto chegou antes previsto
0.5,produto chegou amassado casa produto eh lindo problema foi entrega muita demora entrega produto chegou avariado
0.0,produto chegou problema produto veio problema cd preciso efetuar troca outro perfeito estado devo fazer
0.0,produto chegou quebrado televisao chegou tela quebrada solicitei cancelamento nessa empresa numero telefone possa falar atendente gravacao indignada
0.0,produto diz bem claro cozinha compacta pecas vai descricao produto diz outra outra coisa cozinha compacta pecas propaganda afinal produto vem pecas pecas aguardo resposta
1.0,produto tudo diz manual bom nunca havia conprado site ameicanas achei pratico economico bom
0.5,produto geral bom produto geral bom entretanto peca overbumper pessimo material condiz qualidade outras pecas verdade caber onde deveria cabe outras pecas otima qualidade encaixaram certinho
0.5,produto era pra bom produto bom primeiros meses comeca dar problemas segundo compro pois primeiro dinheiro ressarcido ai comprei recomendo comprar sempre garantia extendida guardem nota fiscal produto garantia extendida funcional pois serve vigiar casa pets
0.0,produto irregular conforme lei saude produto utilizado tratamento humano consta data fabricacao validade anvisa exige preciso saber sobre troca forma podemos resolver pois posso ter produto nestas condicoes fim correr riscos multada aguardo obg
0.0,produto recomento loja nao efetuei compra aparelho dia dia pagamento foi autorizado ate hoje dia nao foi emitida nota fiscal anuncio previsao chegada produto era dias uteis realizada compra previsao foi dia pensado seriamente cancelar compra
0.0,produto foi entregue defeito estagios ar funcionou ligado primeira vez solicitei assistencia tecnica avisaram tinha aguardar casa horario comercial apareceram deram satisfacao telefonei disseram iam remarcar dias tarde pode
0.5,produto verdade ideal criancas produto verdade ideal criancas adultos serve vira facilidade
0.0,produto foi entregue descaso total parte americanas recebi produto comunicaram nada sobre aconteceu ainda coragem pedir avaliacao produto avaliar algo foi recebido pior sequer satisfacao
0.0,produto chegou passou prazo entrega hoje recebi produto
0.0,produto chegou casa produto foi entregue momento decepcionada favor informe chegara
0.5,produto encaixou celular produto encaixou celular foi devolvido entrega residencia foi rapida devolver problema devolver
0.0,produto foi entregue aguardando entrega embora havido pedido substituicao eis vieram pneus diferentes daqueles adquiridos
0.0,produto funcionou devolvido fabricante agora obtive resposta sobre cancelamento
0.0,produto funcionou produto funcionou devolver lo mandamos correios registrados aguardamos instrucoes reembolso att sandrine teixido
0.0,produto foi entregue produto foi entregue solicitei cancelamento
0.0,produto surpreendeu gostei qualidade imagem esperava pois outra tv lg led percebi diferenca
0.0,produto posso avaliar pois comprei paguei recebi ate hoje desde lojas americanas poderia ajudar resolver loja conveniada loja
0.0,produto descricao completa produto descricao completa site vendas sabe qtos gramas vitamina c zinco existem capsulas informacao sobre fabricante nada certificando produto isento problemas
0.0,produto nada original produto efeito parecido original original toma capsula dia manha recomendacao duas antes cada refeicao original deixa acordado disposicao reduz fome tomando caps juntas unica coisa ru consegui foi diarreia
0.5,produto realmente funciona tempo determinado fornecedor produto bom podia barato pois eficacia realmente mes
0.0,produto recebido foi comprei deram opcao trocar plo pessimo atendimento desisti devolve lo
0.0,produto recebido ofertado produto empresa envia vendem enviam bem inferior solicitamos cancelamento enviamos diversos mails momento empresa manifesta comprovando intensao lesar consumidor
0.0,produto veio defeito n oque falar perdi dinheiro pq comprei veio defeito ai joguei produto pq n prestava ai agora ei devolver troca mas n posso pq joguei pq n prestava
0.0,produto veio defeito ja entrei contato x cancelamento pra enviarem cod postagem ate agora nada detestei nunca compro nada americanas falta conprometimento cliente ligo nao resposta nenhuma
0.0,produto veio peca trocada brinquedo veio peca trocada retrovisores carros vieram dois iguais inves direito outro esquerdo
0.0,produto veio errado comprei hp deskjet ink advantage enviara hp deskjet ink advantage pior cabo conexao usb totalmente funcional
0.0,produto veio errado produto veio conforme descrito site entrei contato empresa fazer devolucao possivel estorno cartao credito postei carregador correios enviando endereco fornecido empresa parceira americanas
0.0,produto veio menor q esperado havia furinho tecido cabeca elefante pequena relacao corpo esteticamente fica feio
0.0,produto veio quebrado produto veio mal embalado quebrado agora consegui fazer devolucao
0.0,produto veio quebrado recebi produto nao funcionava nao liga viajando recebi cheguei casa testei percebi nao funcionava mandei mns site respondeu so ate dias era apos periodo direto assistencia pediu prazo dias consertar produto veio quebrado absurdo nao recomendo
0.5,produto visualmente bem bonito mas colchao poderia macio faltou conforto deixou desejar quesito conforto tratar produto destinado bebes importante
0.5,produto bom porem veio sujo mal acabado infelizmente deixou desejar nessa parte ia trocar mas foi muita burocracia optei lavar ficar
1.0,produto bom dei presente mae adorou achou facil usar teclas grandes recomendaria aparelho entrega foi super rapida
0.5,produto bacana mas veio danificado produto veio machucado bem canto mesa
0.5,produto bom entrega deixou desejar comprei outros produtos entregues endereco corretamente mas dessa vez retirar correio pra paguei frete entao
0.5,produto bom gostei produto recomendo marca boa conhecida quanto frete poderia conta produto varios revendedores diferentes muitos frete absurdo pouco trabalho meio tantas lojas achar frete acessivel pois maioria frete caro produto
0.5,produto bom mas veio manual cd instalacao programa veio defeito possivel poderiam mandar outro mola trava volante veio
0.5,produto bom atende expectativas produto realmente esperava porem instalacao correspondeu tubulacao ficou verdadeira porcaria sei porque moro zona oeste pois amigos zona sul instalacoes efetuadas la ficam brinco fiquei triste pois entendo pessoa foi casa viu disse logo fez porcaria casa
0.5,produto bom entrega pessima comprei produto bom tempo recebi ainda pior diz entregaram mas codigo rastreio diz objeto existe espero resolvam caso
0.5,produto bom mas entrega americanas atrasou qdo escolhi frete diziam dias uteis levou dias uteis chegar
0.5,produto bom mas odiei cor acho deixou desejar cor gostei cor pedi rosa veio verde sei fazer trocar
0.5,produto bom mas recebi entregam prazo nota nota zero entrega respondem menssagens
0.5,produto bom mas esperado comprei imagem mostrava simbolo apple capinha mas recebi completamente lisa
0.5,produto bom sim mas venho deifeito garrafa otima comprei outra porem veio mal acabada vazando consigo sugar agua ta dificil trocar loja parceira ultrasports acte americanas dica receber ja olhe ruim ja manda correio levar volta abrir ferrei burocracia pra trocar
0.5,produto bom mas atendimento ta pessimo j pro otimo produto porem veio defeito fabrica apareceu dias tentei entrar contato site mas consegui porque sistema permitindo loja resolver disseram atendiam tipo coisa h voltei la dia seguinte antes h atendente loja foi super eficiente ligou site colocou falar atendente todas grosserias passou numero samsung onde vou ter levar celular assistencia tecnica concertar trocar ponto assistencia bem longe casa sendo proximo agora pergunto valeu todo esforco canseira desgastante
0.5,produto bom ruim loja parceira enviou cor errada admira lojas americanas fechar parceria loja presta atencao pedidos comprei mae celular cor titanium enviaram cor azul avisaram falta estoque mandaria outro lugar
0.5,produto boa qualidade entretanto fragil recebi lampadas danificadas provavelmente devido transporte inadequado acredito transportado via sedex produto deveria receber embalagem segura talvez envolvendo mesma plastico bolha
1.0,produto excelente produto excelente qualidade todos aspectos
0.5,produto excelente servico americanas pedi produto dia prazo entrega era dia produto chegou dia porque assinante prime teoria significa frete gratis rapido entrei contato loja diversas vezes falavam dois dias uteis dava retorno porque atraso entrega nada
0.5,produto excelente produto vale custa nenhum ponto negativo dizer entrega deu problema atrasou meses
1.0,produto maravilhos pele oleosa comprei varias marcas deram certo agora sendo maravilhoso
0.5,produto bom recomendo comprei atraves site loja americana confianca ter feito outras compras vieram bem embalado agora produto comprei veio embalagem loja comprei duas unidades fixaram durex recebi mercadoria caixa apropriada veio desmontando peco loja americas tome cuidados terceiros pois lojas americanas responsavel
0.5,produto esperava mas problema foi entrega correios produto esperava mas problema foi entrega correios entregou produto fez perdesse horario trabalho retirar produto estabelecimento alegaram tentaram entregar tres vezes consecutivas ninguem atendeu mas conferi cameras vigilancia vi nenhum entregador correios horarios informados alem entregar informam inverdades peco senhores tomem providencias quanto servicos entregas recomendando servicos correios pessima qualidade porque agora pensar duas vezes irei comprar produto internet caso servico entrega feita correios obrigado
0.5,produto regular produto bonito chegou rapido mas tinha peca quebrada madeira toda pequenos lascados
0.5,produto regular custo beneficio valeu pena ter adquirido produto desvantagem botoes passar slide pouco duros fazem barulho
0.5,produto otimo porem empresa entrega deixa desejar entregou produto errado transtorno
